2026-07-11 16:15:24 | INFO     | workflows.telesurgery_workflow | Initializing Telesurgery Workflow...
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Normal appendicitis
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Appendectomy
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Urgency             : urgent
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Risk Level          : medium
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Reason              : normal network and no attack detected
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Confidence          : high
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 1.76 sec
2026-07-24 13:25:04 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:18 | INFO     | workflows.telesurgery_workflow | Initializing Telesurgery Workflow...
2026-07-24 13:30:19 | INFO     | agents.doctor             | Doctor Agent initialized.
2026-07-24 13:30:21 | INFO     | workflows.telesurgery_workflow | All agents initialized successfully.
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Patient ID : TC01
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Age        : Unknown
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Gender     : Unknown
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Symptoms   : Not Provided
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:30:34 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:34 | INFO     | agents.doctor             | Generating diagnosis for patient TC01
2026-07-24 13:30:35 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:30:35 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:30:35 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:35 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:30:35 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:30:37 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Normal appendicitis
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Appendectomy
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Urgency             : urgent
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Risk Level          : medium
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Reason              : normal appendicitis diagnosis with high confidence and no security threats detected
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Confidence          : high
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 4.01 sec
2026-07-24 13:30:38 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Patient ID : TC02
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Age        : Unknown
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Gender     : Unknown
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Symptoms   : Not Provided
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:30:46 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:46 | INFO     | agents.doctor             | Generating diagnosis for patient TC02
2026-07-24 13:30:47 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:30:47 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:30:47 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:47 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:30:47 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Cholecystitis vs appendicitis
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Laparoscopic Cholecystectomy or Laparoscopic Appendectomy
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Urgency             : urgent
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Risk Level          : medium
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Reason              : surgery can safely proceed based on agent outputs
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Confidence          : 0.8
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 2.27 sec
2026-07-24 13:30:48 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Patient ID : TC03
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Age        : Unknown
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Gender     : Unknown
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Symptoms   : Not Provided
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:53 | INFO     | agents.doctor             | Generating diagnosis for patient TC03
2026-07-24 13:30:53 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:30:53 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:30:54 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Low severity condition
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Routine monitoring and treatment
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Urgency             : Routine
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Risk Level          : Low
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Reason              : Low risk level and high confidence in diagnosis
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Confidence          : High
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 7.09 sec
2026-07-24 13:31:00 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:41:50 | INFO     | workflows.telesurgery_workflow | Initializing Telesurgery Workflow...
2026-07-24 13:41:51 | INFO     | agents.doctor             | Doctor Agent initialized.
2026-07-24 13:41:52 | INFO     | workflows.telesurgery_workflow | All agents initialized successfully.
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Patient ID : TC01
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Age        : 
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Gender     : 
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Symptoms   : 
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:04 | INFO     | agents.doctor             | Generating diagnosis for patient TC01
2026-07-24 13:42:04 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:42:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Normal appendicitis
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Appendectomy
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Urgency             : urgent
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Risk Level          : medium
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Reason              : normal network and no security threats detected
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Confidence          : high
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 1.54 sec
2026-07-24 13:42:05 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Patient ID : TC02
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Age        : 
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Gender     : 
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Symptoms   : 
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:42:09 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
